SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543187,POWERINDIA  ,A ,Q,1340.00,1378.15,1316.95,1365.90,1371.95,1339.80,380,1617,2186379.00,
543210,AARTISURF   ,B ,Q,984.90,984.90,925.25,931.60,936.00,944.00,499,1489,1387722.00,
543212,BOROLTD     ,B ,Q,171.30,171.30,161.40,163.25,163.35,166.95,716,20981,3504874.00,
543213,ROSSARI     ,B ,Q,1051.00,1051.00,1028.10,1043.95,1043.95,1037.35,530,2975,3096735.00,
543214,NDRAUTO     ,B ,Q,201.00,201.00,186.00,186.50,186.00,192.95,87,1286,246443.00,
543215,EBBETF0425  ,F ,Q,1032.00,1034.00,1025.60,1032.16,1034.00,1034.85,105,948,974878.00,
543216,EBBETF0431  ,F ,Q,1015.00,1017.80,1015.00,1015.30,1015.30,1015.35,11,549,558657.00,
543217,MINDSPACE   ,IF,Q,303.90,304.10,301.50,302.53,301.60,302.55,20,4000,1209734.00,
543218,SBGLP       ,M ,Q,58.00,59.95,58.00,59.00,59.95,57.10,2,16000,943600.00,
543219,ICICIALPLV  ,B ,Q,139.00,142.25,139.00,140.36,140.36,139.44,55,524,73827.00,
543220,MAXHEALTH   ,B ,Q,207.95,208.50,198.80,205.60,205.00,198.55,509,14050,2844710.00,
543221,ICICITECH   ,B ,Q,256.00,272.80,252.10,264.32,272.80,257.87,256,1674,437988.00,
543223,MAXINDIA    ,B ,Q,63.90,64.15,63.65,63.95,63.95,63.70,50,139872,8951007.00,
543224,HBANKETF    ,B ,Q,337.00,339.80,334.72,339.51,339.80,334.94,42,326,110035.00,
543226,UTIBANKETF  ,B ,Q,33.40,33.99,33.06,33.48,33.69,33.75,48,2759,91610.00,
543227,HAPPSTMNDS  ,B ,Q,523.00,539.00,523.00,536.30,536.30,523.10,6377,128297,68088746.00,
543228,ROUTE       ,B ,Q,1479.15,1479.15,1418.00,1425.10,1425.50,1450.10,1343,9648,13939414.00,
543230,ADVAIT      ,M ,Q,52.00,52.00,52.00,52.00,52.00,52.00,1,4000,208000.00,
543231,ADL         ,T ,Q,26.40,27.65,26.40,27.65,27.65,27.70,16,633,17039.00,
543232,CAMS        ,B ,Q,1797.30,1849.95,1777.65,1801.30,1807.05,1767.10,945,12730,22899662.00,
543233,CHEMCON     ,B ,Q,410.00,412.00,402.40,404.25,404.25,404.55,1393,34213,13958045.00,
543234,SECMARK     ,M ,Q,56.65,60.60,56.00,56.00,56.00,57.20,3,3000,173250.00,
543235,ANGELBRKG   ,B ,Q,304.50,305.25,294.85,295.90,296.75,302.50,205,4101,1233795.00,
543237,MAZDOCK     ,B ,Q,214.95,214.95,209.90,210.30,210.30,212.95,675,231821,49434080.00,
543238,UTIAMC      ,B ,Q,562.00,575.00,557.15,569.60,575.00,561.75,519,9428,5298109.00,
543239,GMPL        ,M ,Q,176.80,176.80,176.80,176.80,176.80,168.00,1,800,141440.00,
543240,LIKHITHA    ,B ,Q,312.60,322.25,311.55,314.40,316.80,314.40,398,28773,9090618.00,
543242,HEMIPROP    ,T ,Q,135.55,143.95,132.40,139.00,139.00,139.35,1428,121837,16505996.00,
543243,EQUITASBNK  ,B ,Q,59.50,60.90,59.50,60.05,60.05,60.65,772,164275,9857063.00,
543245,GLAND       ,B ,Q,2447.35,2513.50,2425.65,2494.70,2469.30,2410.35,730,7568,18610323.00,
543246,MAESGETF    ,B ,Q,24.90,25.39,24.90,25.10,25.10,24.70,14,73,1835.00,
543248,BURGERKING  ,B ,Q,129.90,132.45,129.90,130.70,130.60,129.90,2369,159513,20931511.00,
543249,TARC        ,B ,Q,30.00,30.70,28.45,29.10,29.30,29.45,201,30092,884334.00,
543251,RVHL        ,B ,Q,17.00,17.00,16.15,16.20,16.15,16.95,29,2841,47568.00,
543252,FAIRCHEMOR  ,B ,Q,662.00,743.80,662.00,732.75,732.75,687.45,594,9475,6807434.00,
543253,BECTORFOOD  ,B ,Q,331.80,348.70,328.40,340.40,340.40,331.50,5562,146073,48886922.00,
543254,AWHCL       ,B ,Q,245.15,254.90,245.15,247.20,249.00,252.00,243,7610,1901740.00,
543255,INFRABEES   ,B ,Q,413.00,436.00,411.47,425.00,425.00,422.07,57,432,181146.00,
543257,IRFC        ,B ,Q,23.10,23.30,22.90,22.95,22.95,23.05,3020,1142785,26276255.00,
543258,INDIGOPNTS  ,B ,Q,2298.00,2321.30,2297.60,2308.70,2311.95,2296.30,472,2674,6175210.00,
543259,HOMEFIRST   ,B ,Q,459.50,461.25,445.85,447.50,448.50,459.50,1699,30256,13730889.00,
543260,STOVEKRAFT  ,B ,Q,461.45,466.00,452.35,456.95,458.25,457.70,839,19066,8765661.00,
543261,BIRET       ,IF,Q,225.80,229.65,220.65,224.96,224.10,221.87,954,668800,149212610.00,
543262,MRP         ,M ,Q,38.25,38.25,38.25,38.25,38.25,36.10,2,6000,229500.00,
543263,SMCGLOBAL   ,B ,Q,70.85,70.85,69.00,69.00,69.00,69.30,27,415,28692.00,
543264,NURECA      ,B ,Q,605.00,618.30,593.15,605.65,605.30,597.10,259,2573,1542018.00,
543265,RAILTEL     ,B ,Q,128.00,129.95,125.95,127.70,127.70,127.55,7701,297935,37998105.00,
543266,HERANBA     ,B ,Q,639.95,649.45,628.00,630.55,630.55,629.70,4231,46578,29776514.00,
543268,DRCSYSTEMS  ,B ,Q,265.30,265.30,265.30,265.30,265.30,241.20,1,1,265.00,
543269,ADJIA       ,MS,Q,51.30,51.30,51.30,51.30,51.30,64.10,1,1600,82080.00,
543270,MTARTECH    ,B ,Q,1020.10,1031.05,989.55,1011.10,1011.10,1015.55,1593,14012,14066918.00,
543271,JUBLINGREA  ,T ,Q,243.60,269.20,243.60,268.50,266.05,256.40,1509,471960,122320982.00,
543272,EASEMYTRIP  ,B ,Q,215.65,222.85,195.30,210.75,210.75,209.30,19306,849803,181645823.00,
543273,KMEW        ,MT,Q,37.25,37.25,37.00,37.00,37.00,36.85,6,18000,668250.00,
543274,RTL         ,MT,Q,217.00,218.30,214.00,218.00,218.00,217.15,9,5400,1173360.00,
543275,ANURAS      ,B ,Q,496.25,504.70,477.00,480.75,480.75,495.90,5698,86071,42409838.00,
543276,CRAFTSMAN   ,B ,Q,1510.00,1511.00,1435.00,1488.70,1488.70,1492.60,1961,20815,30626240.00,
543277,LXCHEM      ,B ,Q,191.00,191.95,171.25,175.00,175.00,186.55,12331,747939,132876648.00,
543278,KALYANKJIL  ,B ,Q,75.30,77.80,69.55,70.90,70.90,75.30,18146,2091214,153770105.00,
543279,SURYODAY    ,B ,Q,274.75,275.80,256.60,270.30,270.30,276.20,4517,1476531,382696458.00,
543280,NAZARA      ,B ,Q,1971.00,2026.90,1576.80,1576.80,1576.80,0.00,53221,837076,1426988175.00,
555555,ICICISENSX  ,B ,Q,531.00,543.79,531.00,541.38,543.79,528.40,58,226,121607.00,
570001,TATAMTRTDVR ,A ,Q,129.15,130.95,127.20,129.15,128.00,128.50,1621,66537,8581841.00,
570002,FELDVR      ,B ,Q,10.39,10.57,9.88,10.14,10.22,10.39,75,10350,105449.00,
570004,JISLBNDVR   ,T ,Q,13.40,13.40,12.40,12.62,12.55,12.80,24,3181,40465.00,
570005,SCAPDVR     ,T ,Q,1.65,1.65,1.62,1.64,1.64,1.58,51,84163,137567.00,
590003,KARUR VY(PS ,B ,Q,56.00,56.75,54.10,55.50,55.50,54.90,598,161531,8911492.00,
590005,TIDE WATE(PS,B ,Q,4400.00,4414.90,4380.00,4402.85,4404.00,4348.40,49,351,1542766.00,
590006,AMRUTANJAN  ,B ,Q,565.00,573.25,548.95,551.45,549.00,562.25,710,7491,4210054.00,
590013,XPRO INDI(PS,B ,Q,70.90,70.90,70.90,70.90,70.90,67.55,45,8884,629875.00,
590018,HISARMET(PS ,B ,Q,122.70,122.70,101.30,104.55,104.55,111.30,583,31744,3449727.00,
590021,BHARAT RA(PS,B ,Q,9358.55,9417.30,9296.00,9341.15,9310.00,9355.60,193,251,2346360.00,
590022,EASTER SI(PS,T ,Q,1.63,1.64,1.57,1.59,1.64,1.57,21,22289,35785.00,
590024,FERT CHE(PS ,B ,Q,116.45,116.45,110.45,112.50,111.80,112.85,488,36598,4133125.00,
590025,GINNI FIL(PS,B ,Q,20.80,20.80,20.05,20.20,20.20,21.05,29,6138,125803.00,
590030,SOUTH PET(PS,B ,Q,29.15,29.40,28.25,29.00,28.90,28.75,1528,304754,8774195.00,
590031,DE NORA     ,B ,Q,257.05,257.05,242.20,252.70,252.80,251.10,56,428,107606.00,
590043,HARITA SEAT ,B ,Q,740.00,744.75,735.00,738.40,737.60,718.35,118,539,397661.00,
590051,SAKSOFT LTD ,B ,Q,341.00,365.00,341.00,361.45,361.00,353.35,374,3897,1401908.00,
590062,ANDHRA SUGAR,B ,Q,299.75,299.75,291.85,294.25,295.00,294.70,219,3259,960823.00,
590065,INDIA MOTOR ,B ,Q,699.95,704.65,670.00,688.70,688.70,691.05,92,768,532335.00,
590066,KCP LTD     ,B ,Q,82.60,86.25,82.00,82.40,82.20,84.90,558,70044,5814790.00,
590071,SUNDARAM FIN,B ,Q,2549.00,2584.60,2482.95,2534.70,2525.00,2487.10,708,33067,83878725.00,
590072,SUNDARAM BRK,B ,Q,358.00,358.00,340.00,346.00,345.50,338.65,45,986,345401.00,
590073,WHEELS INDIA,B ,Q,471.45,474.00,458.40,464.15,462.35,455.90,308,3525,1642734.00,
590075,LAMBODHARA T,B ,Q,50.95,51.40,48.65,51.35,51.35,50.05,25,2078,105287.00,
590078,MAITHAN ALL ,B ,Q,540.00,548.10,536.40,538.70,538.70,544.35,371,4899,2654460.00,
590086,ORISSA MINE ,B ,Q,2406.45,2500.00,2367.00,2426.30,2426.30,2348.55,321,1332,3269887.00,
590095,GOLDBEES    ,E ,Q,38.50,38.54,38.30,38.38,38.36,38.78,1144,281494,10811944.00,
590096,LIQUIDBEES  ,F ,Q,999.32,1001.00,999.32,1000.00,1000.03,1000.01,708,92913,92913697.00,
590097,KOTAKGOLDETF,E ,Q,387.20,388.40,385.00,386.15,387.98,390.29,706,12200,4716633.00,
590098,SBI GOLD ETS,E ,Q,3950.00,4000.00,3944.00,3953.34,3954.70,3986.07,500,1858,7363692.00,
590099,QUANTUM GOLD,E ,Q,1926.09,1932.00,1911.00,1917.30,1917.30,1929.83,20,33,63344.00,
590101,UTI GOLD ETF,E ,Q,39.85,40.20,39.60,40.05,39.91,40.12,327,28831,1149692.00,
590103,NIFTYBEES   ,B ,Q,156.75,158.68,155.69,158.54,158.22,155.20,950,88586,13998761.00,
590104,JUNIORBEES  ,B ,Q,357.00,362.00,351.00,357.78,357.78,355.83,1123,17311,6202193.00,
590106,BANKBEES    ,B ,Q,339.61,341.49,337.30,339.93,340.12,335.25,843,62083,21101074.00,
590107,KOTAK PSU BK,B ,Q,208.00,213.95,207.80,210.78,213.95,206.77,378,7132,1503166.00,
590108,PSUBNKBEES  ,B ,Q,23.20,23.71,23.02,23.54,23.26,23.11,290,38576,901011.00,
590109,SHARIABEES  ,B ,Q,363.00,370.00,358.56,367.50,365.00,360.00,13,119,43705.00,
590110,QUANTUM INDX,B ,Q,1515.00,1527.00,1515.00,1527.00,1527.00,1501.00,5,6,9141.00,
590113,HNGSNGBEES  ,E ,Q,353.00,353.00,345.02,345.33,345.33,347.34,21,27,9355.00,
590115,M50 ETF     ,B ,Q,144.00,144.00,141.45,142.88,144.00,142.84,31,276,39472.00,
590122,ASHIKACR    ,X ,Q,40.90,41.00,33.00,40.00,38.50,39.20,54,25859,952116.00,
590134,MADRASFERT  ,T ,Q,26.00,26.30,24.55,25.35,25.95,25.25,83,11708,295312.00,
700087,MUKUND CRPS ,F ,P,5.15,5.90,5.15,5.90,5.90,5.75,2,28,150.00,
717503,ZEE NCPS    ,F ,P,1.95,1.95,1.88,1.91,1.91,2.01,38,545308,1041649.00,
750657,WEPSOLN-RE  ,R ,Q,4.00,4.50,3.70,3.80,3.81,4.21,32,9312,36813.00,
750658,EMERALD-RE  ,R ,Q,0.80,1.00,0.76,0.78,0.79,1.10,85,538849,480270.00,
800251,SGB20151    ,G ,B,4571.10,4780.00,4571.10,4780.00,4780.00,4601.10,3,11,52371.00,
800252,SGB2016I    ,G ,B,4610.00,4610.00,4550.05,4550.05,4550.05,4570.04,7,17,77442.00,
800253,SGB2016II   ,G ,B,4600.00,4600.00,4590.00,4590.00,4590.00,4536.00,2,3,13790.00,
800254,SGBAUG24    ,G ,B,4630.00,4630.00,4615.05,4615.05,4615.05,4635.00,2,2,9245.00,
800258,SGB2016IIA  ,G ,B,4585.00,4585.00,4585.00,4585.00,4585.00,4580.00,1,1,4585.00,
800259,SGB2016IIIA ,G ,B,4520.00,4684.00,4512.10,4512.10,4512.10,4510.00,6,43,198444.00,
800265,SGB2016IV   ,G ,B,4580.00,4580.00,4500.00,4500.00,4500.00,4600.00,9,9,40587.00,
800269,SGBJULY25   ,G ,B,4480.00,4480.00,4480.00,4480.00,4480.00,4500.00,1,1,4480.00,
800270,SGBOCT25    ,G ,B,4500.00,4500.00,4500.00,4500.00,4500.00,4455.00,1,1,4500.00,
800271,SGBOCT25A   ,G ,B,4555.00,4555.00,4535.00,4536.00,4537.00,4510.00,9,115,522499.00,
800274,SGBNOV25    ,G ,B,4430.00,4490.00,4430.00,4490.00,4490.00,4650.00,2,11,48790.00,
800276,SGBNOV25B   ,G ,B,4419.00,4848.00,4419.00,4848.00,4848.00,4740.00,6,12,56486.00,
800277,SGBNOV25C   ,G ,B,4470.00,4470.00,4470.00,4470.00,4470.00,4455.00,1,50,223500.00,
800278,SGBDEC25    ,G ,B,4428.49,4751.50,4428.49,4590.00,4751.50,4780.00,2,4,18359.00,
800280,SGBDEC25B   ,G ,B,4419.00,4662.00,4419.00,4662.00,4662.00,4725.50,2,2,9081.00,
800281,SGBDEC25C   ,G ,B,4523.45,4523.45,4523.45,4523.45,4523.45,4522.35,3,5,22617.00,
800282,SGBJAN26    ,G ,B,4520.00,4520.00,4520.00,4520.00,4520.00,4599.00,1,8,36160.00,
800287,SGBMAY26    ,G ,B,4535.00,4535.00,4535.00,4535.00,4535.00,4552.00,1,1,4535.00,
800289,SGBNOV26    ,G ,B,4450.00,4655.00,4450.00,4655.00,4655.00,4531.10,4,29,130760.00,
800290,SGBDEC26    ,G ,B,4455.00,4455.00,4455.00,4455.00,4455.00,4530.00,1,1,4455.00,
800297,SGBAUG27    ,G ,B,4500.00,4550.00,4500.00,4535.15,4535.15,4625.00,14,64,289155.00,
800303,SGBOCT27A   ,G ,B,4840.00,4840.00,4840.00,4840.00,4840.00,4531.62,1,1,4840.00,
800318,SGBAPR28    ,G ,B,4593.00,4619.00,4483.00,4619.00,4619.00,4624.90,34,121,549135.00,
800320,SGBMAY28    ,G ,B,4500.01,4524.99,4410.00,4519.33,4523.00,4580.00,31,114,514041.00,
800322,SGBJUN28    ,G ,B,4551.00,4580.00,4502.20,4523.79,4525.00,4554.67,28,103,467074.00,
800324,SGBJULY28   ,G ,B,4540.05,4540.05,4450.01,4516.44,4515.00,4540.05,41,198,893430.00,
800325,SGBAUG28    ,G ,B,4608.90,4608.90,4566.10,4585.80,4592.00,4609.72,155,769,3525873.00,
800327,SGBSEP28    ,G ,B,4640.00,4645.00,4505.00,4588.99,4588.99,4630.00,33,100,457870.00,
800328,SGBOCT28    ,G ,B,4604.25,4700.00,4604.25,4660.50,4700.00,4634.00,21,38,176380.00,
800331,SGBJAN29    ,G ,B,4610.00,4610.00,4550.00,4569.81,4555.00,4610.38,67,618,2835685.00,
800332,SGBJAN29A   ,G ,B,4566.00,4798.00,4566.00,4765.00,4765.00,4645.50,13,20,94171.00,
800333,SGBFEB29    ,G ,B,4600.00,4740.00,4575.00,4604.23,4600.00,4740.00,19,44,204058.00,
800339,SGBMAR29    ,G ,B,4545.00,4650.00,4536.00,4545.95,4537.00,4549.92,87,272,1245251.00,
810666,711TNSDL29  ,G ,B,104.15,104.15,104.15,104.15,104.15,105.10,1,15000,1562250.00,
890145,DHANIPP     ,B ,Q,117.80,122.00,96.00,100.35,100.35,113.20,1551,58029,6280335.00,
890147,RELIANCEPP  ,A ,Q,1103.00,1135.00,1086.10,1114.85,1115.00,1091.00,3196,33540,37416814.00,
890148,ABFRLPP     ,A ,Q,170.40,172.75,166.15,169.40,166.15,170.40,62,688,116664.00,
890151,MOLDTEKPP   ,B ,Q,265.00,269.00,265.00,269.00,269.00,263.90,18,94,24968.00,
890152,URJAPP      ,T ,Q,1.89,1.89,1.80,1.89,1.89,1.80,45,190462,358732.00,
935132,1015STFC21  ,F ,D,1080.00,1088.00,1080.00,1088.00,1088.00,1077.31,2,20,21680.00,
935142,0STFC2021   ,F ,D,2086.00,2086.00,2086.00,2086.00,2086.00,2086.00,1,50,104300.00,
935323,0IFCI24G    ,F ,D,1910.00,1910.00,1910.00,1910.00,1910.00,1901.00,1,43,82130.00,
935351,940IFCI25   ,F ,D,1060.00,1060.00,1060.00,1060.00,1060.00,1083.00,1,10,10600.00,
935383,849NTPC25   ,F ,D,13.67,13.67,13.59,13.66,13.66,13.67,25,7015,95615.00,
935435,0MFL2022K   ,F ,D,1852.00,1852.00,1852.00,1852.00,1852.00,1850.00,2,215,398180.00,
935548,743REC35    ,F ,D,1303.01,1303.01,1303.01,1303.01,1303.01,1324.45,3,214,278844.00,
935576,750IRFC35   ,F ,D,1327.00,1327.00,1327.00,1327.00,1327.00,1325.01,2,911,1208897.00,
935582,735NHAI31   ,F ,D,1247.00,1248.00,1247.00,1247.50,1248.00,1249.00,2,2,2495.00,
935584,76NHAI31    ,F ,D,1210.00,1210.00,1203.61,1203.61,1203.61,1208.00,15,630,759273.00,
935642,764HUDCO31  ,F ,D,1220.00,1220.00,1220.00,1220.00,1220.00,1210.00,4,540,658800.00,
935674,769HUDCO31  ,F ,D,1235.00,1235.00,1235.00,1235.00,1235.00,1239.00,1,1,1235.00,
935688,729NABARD26 ,F ,D,1110.00,1110.00,1110.00,1110.00,1110.00,1109.99,3,114,126540.00,
935732,844MMFSL21  ,F ,D,1039.99,1039.99,1039.99,1039.99,1039.99,1010.00,1,10,10399.00,
935752,9MMFSL26    ,F ,D,1145.00,1145.00,1145.00,1145.00,1145.00,1140.00,2,130,148850.00,
935760,MMFSL26A    ,F ,D,1570.00,1570.00,1570.00,1570.00,1570.00,1560.00,1,5,7850.00,
935788,10EHFL26    ,F ,D,925.00,950.00,920.01,949.14,950.00,915.00,23,1037,977160.00,
935802,893DHFL26B  ,F ,D,277.10,277.10,277.10,277.10,277.10,345.00,1,30,8313.00,
935810,925DHFL21B  ,F ,D,348.80,348.80,348.80,348.80,348.80,325.00,1,10,3488.00,
935840,925DHFL23B  ,F ,D,301.00,350.00,301.00,350.00,350.00,350.00,8,599,197150.00,
935854,0IBHFL21    ,F ,D,1499.00,1499.00,1499.00,1499.00,1499.00,1415.00,1,65,97435.00,
935860,9IBHFL26B   ,F ,D,880.00,885.00,880.00,880.00,880.00,891.00,6,154,135650.00,
935864,879IBHFL26A ,F ,D,898.00,898.00,898.00,898.00,898.00,885.01,1,20,17960.00,
935898,10SEFL21    ,F ,D,352.10,352.10,352.00,352.00,352.00,356.09,2,30,10562.00,
935936,935SEFL22B  ,F ,D,379.99,379.99,370.00,373.99,373.99,411.00,13,155,58463.00,
935940,975SEFL22B  ,F ,D,425.00,425.00,424.99,424.99,424.99,400.00,3,45,19124.00,
935994,912SEFL22   ,F ,D,263.65,315.00,263.65,315.00,315.00,310.05,11,130,39698.00,
936004,875MFL22    ,F ,D,1003.00,1014.40,1001.00,1014.40,1014.40,1000.10,3,692,695032.00,
936010,900MFL22A   ,F ,D,1081.00,1087.00,1081.00,1087.00,1087.00,1081.52,2,60,65160.00,
936020,0MFL25A     ,F ,D,1590.00,1590.00,1590.00,1590.00,1590.00,1410.01,1,205,325950.00,
936050,925SEFL22   ,F ,D,300.00,302.00,300.00,301.96,302.00,301.55,2,510,154000.00,
936052,930SEFL22   ,F ,D,300.00,300.00,299.00,299.00,299.00,281.00,2,69,20651.00,
936062,950SEFL27   ,F ,D,290.00,290.00,290.00,290.00,290.00,300.00,1,2,580.00,
936112,9SEFL23B    ,F ,D,310.00,321.80,298.00,298.00,298.00,290.14,3,533,159324.00,
936114,0SEFL23A    ,F ,D,293.00,293.00,293.00,293.00,293.00,293.01,3,200,58600.00,
936130,888ERFL28   ,F ,D,864.00,864.00,836.00,864.00,864.00,865.00,4,200,172380.00,
936142,875MFL21A   ,F ,D,1082.25,1082.25,1082.25,1082.25,1082.25,1083.71,4,550,595237.00,
936178,0SEFL21     ,F ,D,650.00,650.00,650.00,650.00,650.00,700.00,1,2,1300.00,
936182,935SEFL23   ,F ,D,271.80,272.81,271.00,272.81,272.81,270.00,7,146,39699.00,
936206,910DHFL28   ,F ,D,305.10,305.10,304.10,304.60,304.10,305.00,2,20,6092.00,
936214,9DHFL23     ,F ,D,325.00,325.00,310.80,325.00,325.00,315.00,5,175,55455.00,
936216,925JMFCSL21 ,F ,D,1078.00,1078.00,1076.00,1078.00,1078.00,1074.04,4,117,126092.00,
936218,0JMFCSL21   ,F ,D,1286.00,1286.00,1284.00,1284.00,1284.00,1279.50,3,84,107956.00,
936220,95JMFCSL23  ,F ,D,1093.00,1093.00,1086.00,1087.00,1087.00,1085.00,7,392,426695.00,
936224,975JMFCSL28 ,F ,D,1109.90,1109.90,1109.90,1109.90,1109.90,1107.05,1,100,110990.00,
936228,893STFCL23  ,F ,D,1011.00,1011.00,1005.00,1008.15,1010.00,1006.11,6,127,128063.00,
936230,903STFCL28  ,F ,D,1030.00,1030.00,1030.00,1030.00,1030.00,1028.00,2,27,27810.00,
936232,91STFCL21   ,F ,D,1047.35,1065.00,1047.35,1065.00,1065.00,1065.00,8,115,122006.00,
936238,0STFCL21F   ,F ,D,1265.00,1265.00,1265.00,1265.00,1265.00,1265.00,8,319,403535.00,
936240,0STFCL23    ,F ,D,1266.10,1266.10,1266.10,1266.10,1266.10,1300.00,1,10,12661.00,
936244,945EFL21    ,F ,D,1040.00,1062.99,1039.00,1043.07,1062.99,1028.00,4,348,362711.00,
936246,925EFL23    ,F ,D,945.00,945.00,933.00,933.00,933.00,937.00,5,290,273123.00,
936250,965EFL23    ,F ,D,990.00,995.00,990.00,995.00,995.00,999.87,2,123,121890.00,
936252,943EFL28    ,F ,D,920.00,920.00,920.00,920.00,920.00,934.92,11,164,150880.00,
936254,985EFL28    ,F ,D,930.00,930.00,930.00,930.00,930.00,938.10,1,25,23250.00,
936268,890ICCL21   ,F ,D,1019.00,1019.00,1019.00,1019.00,1019.00,1019.00,2,819,834561.00,
936270,866ICCL23   ,F ,D,910.00,910.00,850.00,850.00,850.00,914.99,2,5,4310.00,
936286,880TCFSL21  ,F ,D,1050.16,1051.00,1050.00,1050.07,1050.00,1050.00,11,506,531336.00,
936290,890TCFSL23  ,F ,D,1100.00,1105.00,1100.00,1105.00,1105.00,1099.01,3,120,132100.00,
936294,910TCFSL28  ,F ,D,1170.00,1170.00,1170.00,1170.00,1170.00,1170.00,2,40,46800.00,
936300,10KFL21     ,F ,D,995.00,995.00,995.00,995.00,995.00,994.00,3,125,124375.00,
936318,965AHFL23   ,F ,D,1050.00,1050.00,1050.00,1050.00,1050.00,1050.00,1,10,10500.00,
936322,975AHFL28   ,F ,D,1011.05,1011.05,1011.05,1011.05,1011.05,1080.00,1,1,1011.00,
936324,912STFCL23  ,F ,D,1010.63,1010.63,1010.63,1010.63,1010.63,1018.00,1,50,50531.00,
936326,930STFCL28  ,F ,D,1017.90,1017.90,1017.90,1017.90,1017.90,1029.00,1,200,203580.00,
936328,940STFCL21  ,F ,D,1044.00,1044.00,1044.00,1044.00,1044.00,1043.50,1,50,52200.00,
936330,950STFCL23  ,F ,D,1065.00,1065.00,1065.00,1065.00,1065.00,1048.00,1,48,51120.00,
936332,970STFCL28  ,F ,D,1044.35,1044.35,1044.35,1044.35,1044.35,1140.00,1,10,10443.00,
936354,0KAFL24     ,F ,D,1000.81,1000.81,1000.81,1000.81,1000.81,834.01,2,2,2001.00,
936360,10MFL23     ,F ,D,1038.00,1038.00,1038.00,1038.00,1038.00,1042.69,1,1,1038.00,
936370,MFL29NOV18B ,F ,D,1267.00,1267.50,1267.00,1267.50,1267.50,1258.50,2,400,506837.00,
936372,MFL29NOV18C ,F ,D,1350.00,1350.00,1350.00,1350.00,1350.00,1350.00,1,1,1350.00,
936376,10JMFCSL22  ,F ,D,1045.00,1045.00,1043.00,1043.00,1043.00,1040.50,4,100,104400.00,
936378,0JMFCSL22   ,F ,D,1275.00,1275.00,1269.00,1269.00,1269.00,1256.00,2,200,254400.00,
936384,1025JFCSL28 ,F ,D,1126.00,1126.00,1126.00,1126.00,1126.00,1120.00,1,100,112600.00,
936388,1020EFL22   ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,993.00,1,7,7000.00,
936396,EFL4JAN19A  ,F ,D,965.00,965.00,965.00,965.00,965.00,965.10,1,125,120625.00,
936398,1015EFL29   ,F ,D,988.80,988.80,973.61,987.69,987.69,975.10,4,106,103302.00,
936400,1060EFL29   ,F ,D,999.00,1000.00,999.00,1000.00,1000.00,956.00,2,50,49990.00,
936404,905MMFSL22  ,F ,D,1069.00,1069.00,1060.00,1060.00,1060.00,1070.00,2,21,22440.00,
936412,93MMFSL27   ,F ,D,1085.00,1099.00,1085.00,1099.00,1099.00,1105.00,10,412,452070.00,
936430,105SEFL24   ,F ,D,300.00,300.00,300.00,300.00,300.00,350.00,1,20,6000.00,
936432,0SEFL24A    ,F ,D,616.00,790.00,616.00,650.00,650.00,770.00,6,14,8916.00,
936454,93STFCL29   ,F ,D,1002.91,1040.00,1002.70,1039.00,1039.00,1053.00,13,501,517108.00,
936472,975IFL24    ,F ,D,1014.00,1014.00,1013.75,1013.91,1013.75,1025.70,3,40,40556.00,
936476,10IFL29     ,F ,D,1010.00,1010.00,1010.00,1010.00,1010.00,1010.00,2,22,22220.00,
936488,0MFL22      ,F ,D,1210.00,1210.00,1210.00,1210.00,1210.00,1190.01,4,200,242000.00,
936490,0MFL24      ,F ,D,1250.00,1250.00,1250.00,1250.00,1250.00,1280.00,1,50,62500.00,
936504,1050DLSL24  ,F ,D,1000.00,1003.00,1000.00,1003.00,1003.00,990.00,3,212,212198.00,
936512,91LTFL22    ,F ,D,1029.39,1029.40,1029.39,1029.39,1029.40,1027.50,2,50,51469.00,
936520,925LTFL24   ,F ,D,1095.00,1099.00,1095.00,1099.00,1099.00,1093.00,2,20,21940.00,
936528,935LTFL29   ,F ,D,1178.95,1178.95,1178.95,1178.95,1178.95,1180.00,1,200,235790.00,
936538,975MFL24A   ,F ,D,1021.00,1021.00,1021.00,1021.00,1021.00,1040.00,1,80,81680.00,
936542,975MFL22B   ,F ,D,1010.01,1010.01,1010.01,1010.01,1010.01,1009.11,1,70,70700.00,
936544,10MFL24     ,F ,D,1030.00,1049.00,1030.00,1048.99,1048.99,1049.00,3,31,32499.00,
936550,0MFL24A     ,F ,D,1207.01,1207.01,1207.01,1207.01,1207.01,1208.01,1,130,156911.00,
936554,89LTFL22    ,F ,D,1048.00,1048.00,1020.00,1036.31,1036.31,1089.00,5,340,353890.00,
936596,965SCUF22   ,F ,D,1085.00,1090.00,1080.51,1090.00,1090.00,1090.00,4,135,146151.00,
936600,0SCUF22     ,F ,D,1185.05,1185.05,1185.05,1185.05,1185.05,1200.00,1,50,59252.00,
936604,935SCUF24   ,F ,D,1020.00,1020.00,1020.00,1020.00,1020.00,1080.00,7,220,224400.00,
